registro;acta;semana;capitulo;competencia;abs_inicial;abs_final;civ;item;descripcion;und;longitud;ancho;espesor;cantidad;valor_unitario;costo_directo;calzada;tramo_inicio;tramo_final;pk_id;tramo;observaciones;contrato_id
47287;67;254;6.REDES DE ACUEDUCTO;idu;1358;1358;1007124;6.01.;EXCAVACION MANUAL PARA REDES PROFUNDIDAD 0m - 2m (Incluye Cargue);M3;7;0.8;1.3;7.28;23261;169340;ORIENTAL;Calle 183;Calle 185B;92086837;TRAMO 2;"Excavació manual para instalación de tubería de agua potable de 12""-ABS:1,358.00-1,358.00";2
47285;67;254;6.REDES DE ACUEDUCTO;idu;884;890;1001300;6.04.;RELLENO PARA REDES EN ARENA DE PEÑA (Suministro, Extendido, Humedecimiento y Compactación);M3;5;0.7;0.347;1.21;83639;101203;OCCIDENTAL;KR 9 CL 173 A CL 180;KR 9 CL 173 A CL 180;92086809;TRAMO 1;"Instalación de arena de peña para cama y recubrimiento de tubería de 8"" PVC -ABS:884.00-890.00";2
47284;67;254;6.REDES DE ACUEDUCTO;idu;884;890;1001300;6.47.;"VALVULA COMPUERTA ELASTICA VASTAGO NO ASCENDENTE EXTREMO LISO D=8"" (Suministro e Instalación)";UN;1;0;0;1;1614339;1614339;OCCIDENTAL;KR 9 CL 173 A CL 180;KR 9 CL 173 A CL 180;92086809;TRAMO 1;"Instalación de válvula de 8"" -ABS:884.00-890.00";2
47283;67;254;6.REDES DE ACUEDUCTO;idu;884;890;1001300;NP-026;"UNION DE REPARACION PVC TIPO U.M. D=8"" (SUMINISTRO E INSTALACIÓN)";UN;2;0;0;2;257524;515048;OCCIDENTAL;KR 9 CL 173 A CL 180;KR 9 CL 173 A CL 180;92086809;TRAMO 1;"Instalación de 2 uniones para tubería de 8""-ABS:884.00-890.00";2
47282;67;254;6.REDES DE ACUEDUCTO;idu;884;890;1001300;6.11.;"TUBERIA PVC D=8"" TIPO U.M. RDE 21 (Suministro e Instalación)";ML;4.83;0;0;4.83;145554;703026;OCCIDENTAL;KR 9 CL 173 A CL 180;KR 9 CL 173 A CL 180;92086809;TRAMO 1;"Instalacion de tubería de 8""-ABS:884.00-890.00";2
47271;67;254;6.REDES DE ACUEDUCTO;idu;884;890;1001300;NP-008;Subbase Granular Clase C.(SGBG-C) Con reciclado de concreto hidraulico. (suministro, Extendido Manual , Humedecimiento y Compacatacion con vibrocompactador);M3;5;0.7;0.6;2.1;121570;255297;OCCIDENTAL;KR 9 CL 173 A CL 180;KR 9 CL 173 A CL 180;92086809;TRAMO 1;"Instalación de material granular sub base reciclada tipo C para lleno de tubería de 8""PVC -ABS:884.00-890.00";2
47268;67;254;6.REDES DE ACUEDUCTO;idu;884;890;1001300;6.01.;EXCAVACION MANUAL PARA REDES PROFUNDIDAD 0m - 2m (Incluye Cargue);M3;6;0.7;1;4.2;23261;97696;OCCIDENTAL;KR 9 CL 173 A CL 180;KR 9 CL 173 A CL 180;92086809;TRAMO 1;"Excavación manual para instalación de tubería de 8"" pvc-ABS:884.00-890.00";2
47267;67;254;6.REDES DE ACUEDUCTO;idu;914;917;1001222;NP-458;ACERO FY 4200KGF/CM2 CAMARA (SUMINISTRO E INSTALACION ACERO FIGURADO. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR.;KG;5461;0.9;0;4914.9;8025;39442073;OCCIDENTAL;KR 9 CL 180 A CL 181;KR 9 CL 180 A CL 181;91062404;TRAMO 1;ACERO PARA CAMARA Y TAPAS (ajuste de cantidad para pago del 90%);2
47266;67;254;6.REDES DE ACUEDUCTO;idu;914;917;1001222;NP-455;"SUMINISTRO E INSTALACIÓN DE CONCRETO 4000 PSI RELACIÓN AGUA MATERIAL CEMENTANTE DE &lt; 0,45 IMPERMEABILIZADO INTEGRALMENTE  TIPO PENETRON ADMIX AL 0.8% DEL PESO DEL CEMENTO PARA MUROS, VIGA Y PLACA INFERIOR  INCLUYE INSTALACION Y FORMALETA. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR";M3;32.33;0;0;32.33;1514339;48958580;OCCIDENTAL;KR 9 CL 180 A CL 181;KR 9 CL 180 A CL 181;91062404;TRAMO 1;FUNDIDA EN CONCRETO DE 4000 PSI PARA MUROS, PLACA Y PEDESTALES ;2
47265;67;254;6.REDES DE ACUEDUCTO;idu;914;917;1001222;NP-454;"SUMINISTRO E INSTALACION DE ANGULO 2""X2""X1/4 PARA TAPAS INCLUYE CORTE, SOLDADURAS Y ACERO DE FIJACION E INSTALACION. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR";ML;137.5;0;0;137.5;149867;20606713;OCCIDENTAL;KR 9 CL 180 A CL 181;KR 9 CL 180 A CL 181;91062404;TRAMO 1;INSTALACION DE ANGULOS PARA CAMARA Y TAPAS ;2
47264;67;254;6.REDES DE ACUEDUCTO;idu;745;750;1001300;NP-452;ESCALERA DE GATO SUMINISTRO E INSTALACION. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR;ML;6.4;0;0;6.4;660213;4225363;OCCIDENTAL;Pilote #2;#4y#6;91062408;TRAMO 1;ESCALERA DE GATO;2
47263;67;254;6.REDES DE ACUEDUCTO;idu;745;750;1001300;NP-451;SUMINISTRO E INSTALACION DE GANCHOS DE IZAJE PARA TAPAS DE 1” SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR.;UN;8;0;0;8;159321;1274568;OCCIDENTAL;Pilote #2;#4y#6;91062408;TRAMO 1;GANCHOS DE IZAJE PARA TAPA ;2
47262;67;254;6.REDES DE ACUEDUCTO;idu;745;750;1001300;NP-450;SUMINISTRO E INSTALACION TAPA DE SEGURIDAD ACCESO (NORMA ACUEDUCTO NP 013) SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR.;UN;2;0;0;2;3370618;6741236;OCCIDENTAL;Pilote #2;#4y#6;91062408;TRAMO 1;INSTALACION DE ACCESOS PARA TAPAS CAMARA ;2
47257;67;254;7.SANITARIO REDES DE ALCANTARILLADO;idu;1813;1813;1000490;NP-183;CONSTRUCCION DE CAÑUELA FUNDIDA EN SITIO PARA POZO, Según Norma NS-029-v3.3;UN;1;0;0;1;184014;184014;ORIENTAL;Pozo DSAN2;Pozo DSAN2 ;92086803;TRAMO 2;Construcción de cañuela para pozo sanitario -ABS:1,813.00-1,813.00;2
47256;67;254;7.SANITARIO REDES DE ALCANTARILLADO;idu;1813;1813;1000490;7.41.;CILINDRO POZO INSP. EN MAMPOSTERIA e=0.37m  (Inc. Sumin. y Const, Acero para Escaleras, Geotextil y Pañete Impermeab.);ML;1;0;0;1;661128;661128;ORIENTAL;Pozo DSAN2;Pozo DSAN2 ;92086803;TRAMO 2;Construcción en mampostería de pozo sanitario DSAN2. Altura de 1.4mts-ABS:1,813.00-1,813.00;2
47255;67;254;7.SANITARIO REDES DE ALCANTARILLADO;idu;1813;1813;1000490;7.48.;CONCRETO 3000 PSI PARA REDES (Suministro y Colocación);M3;2;2;0.2;0.8;468643;374914;ORIENTAL;Pozo DSAN2;Pozo DSAN2 ;92086803;TRAMO 2;Fundida en sitio de placa fondo -ABS:1,813.00-1,813.00;2
47254;67;254;7.SANITARIO REDES DE ALCANTARILLADO;idu;1813;1813;1000490;7.49.;ACERO DE REFUERZO (Incluye Suministro, Figurado y Fijación);KG;76;0;0;76;2669;202844;ORIENTAL;Pozo DSAN2;Pozo DSAN2 ;92086803;TRAMO 2;Acero para estructura de placa fondo -ABS:1,813.00-1,813.00;2
47253;67;254;7.SANITARIO REDES DE ALCANTARILLADO;idu;1813;1813;1000490;NP-177;"RELLENO EN TRITURADO DE 3/4"" (INCLUYE TRANSPORTE, SUMINISTRO, EXTENDIDO A MAQUINA Y COLOCACION)";M3;2;2;0.2;0.8;93985;75188;ORIENTAL;Pozo DSAN2;Pozo DSAN2 ;92086803;TRAMO 2;Cama con material triturado para fundir placa fondo-ABS:1,813.00-1,813.00;2
47252;67;254;7.SANITARIO REDES DE ALCANTARILLADO;idu;1813;1813;1000490;7.01.;EXCAVACION MANUAL PARA REDES PROFUNDIDAD 0m - 2m (Incluye Cargue);M3;2;2;1.8;7.2;23261;167479;ORIENTAL;Pozo DSAN2;Pozo DSAN2 ;92086803;TRAMO 2;Excavación manual para construcción de pozo sanitario DSAN2 -ABS:1,813.00-1,813.00;2
47251;67;254;7.PLUVIAL REDES DE ALCANTARILLADO;idu;1817;1817;1000490;NP-063;PLACA CUBIERTA D=1.70M POZO INSPEC. (PREFABRICADA. INCLUYE SUMINISTRO E INSTALACIÓN. INCLUYE TAPA EN POLIPROPILENO);UN;1;0;0;1;2207211;2207211;ORIENTAL;Pozo DLL3;Pozo DLL3 ;91062387;TRAMO 2;Instalación de cargue superior de pozo pluvial DLL3 -ABS:1,817.00-1,817.00;2
47250;67;254;7.PLUVIAL REDES DE ALCANTARILLADO;idu;1817;1817;1000490;NP-183;CONSTRUCCION DE CAÑUELA FUNDIDA EN SITIO PARA POZO, Según Norma NS-029-v3.3;UN;1;0;0;1;184014;184014;ORIENTAL;Pozo DLL3;Pozo DLL3 ;91062387;TRAMO 2;Construcción de cañuela para pozo pluvial DLL3 -ABS:1,817.00-1,817.00;2
47249;67;254;7.PLUVIAL REDES DE ALCANTARILLADO;idu;1817;1817;1000490;7.41.;CILINDRO POZO INSP. EN MAMPOSTERIA e=0.37m  (Inc. Sumin. y Const, Acero para Escaleras, Geotextil y Pañete Impermeab.);ML;0.72;0;0;0.72;661128;476012;ORIENTAL;Pozo DLL3;Pozo DLL3 ;91062387;TRAMO 2;Construcción en mampostería de pozo pluvial DLL3 con una altura de 1.15 mts-ABS:1,817.00-1,817.00;2
47248;67;254;7.PLUVIAL REDES DE ALCANTARILLADO;idu;1817;1817;1000490;NP-062;PLACA FONDO D=1.95 M POZO INSPEC. (PREFABRICADA. INCL. SUMIN, INST.);UN;1;0;0;1;1227520;1227520;ORIENTAL;Pozo DLL3;Pozo DLL3 ;91062387;TRAMO 2;Placa inferior para pozo pluvial -ABS:1,817.00-1,817.00;2
47246;67;254;7.PLUVIAL REDES DE ALCANTARILLADO;idu;1817;1817;1000490;NP-177;"RELLENO EN TRITURADO DE 3/4"" (INCLUYE TRANSPORTE, SUMINISTRO, EXTENDIDO A MAQUINA Y COLOCACION)";M3;2;2;0.2;0.8;93985;75188;ORIENTAL;Pozo DLL3;Pozo DLL3 ;91062387;TRAMO 2;Cama con material triturado para fundida de placa inferior -ABS:1,817.00-1,817.00;2
47245;67;254;7.PLUVIAL REDES DE ALCANTARILLADO;idu;1817;1817;1000490;7.01.;EXCAVACION MANUAL PARA REDES PROFUNDIDAD 0m - 2m (Incluye Cargue);M3;2;2;0.1;0.4;23261;9304;ORIENTAL;Pozo DLL3;Pozo DLL3 ;91062387;TRAMO 2;Excavación manual para construcción de pozo pluvial DLL3 -ABS:1,817.00-1,817.00;2
47244;67;254;7.PLUVIAL REDES DE ALCANTARILLADO;idu;1935;1935;1000396;NP-007;Subbase Granular Clase A.(SGBG-A) Con reciclado de concreto hidraulico. (suministro, Extendido Manual , Humedecimiento y Compacatacion con vibrocompactador);m3;3.8;0.6;0.15;0.34;122300;41582;ORIENTAL;Sumidero 38 ;Box culvert ;91062389;TRAMO 2;Instalación de sub base granular reciclada tipo A -ABS:1,935.00-1,935.00;2
47243;67;254;7.PLUVIAL REDES DE ALCANTARILLADO;idu;1935;1935;1000396;NP-008;Subbase Granular Clase C.(SGBG-C) Con reciclado de concreto hidraulico. (suministro, Extendido Manual , Humedecimiento y Compacatacion con vibrocompactador);M3;3.8;0.6;0.4;0.91;121570;110629;ORIENTAL;Sumidero 38 ;Box culvert ;91062389;TRAMO 2;Instalación de sub base granular reciclada tipo C a cota de sello -ABS:1,935.00-1,935.00;2
47242;67;254;7.PLUVIAL REDES DE ALCANTARILLADO;idu;1935;1935;1000396;NP-177;"RELLENO EN TRITURADO DE 3/4"" (INCLUYE TRANSPORTE, SUMINISTRO, EXTENDIDO A MAQUINA Y COLOCACION)";M3;3.8;0.6;0.086;0.2;93985;18797;ORIENTAL;Sumidero 38 ;Box culvert ;91062389;TRAMO 2;Instalación de material triturado a 1/3 de tubo -ABS:1,935.00-1,935.00;2
47241;67;254;7.PLUVIAL REDES DE ALCANTARILLADO;idu;1935;1935;1000396;7.28.;"TUBERIA PVC U.M. EXT CORRUGADO/INT LISO U.M. NORMA NTC 3722-1 D=10"" (Incluye Suministro e Instalación)";ML;4;0;0;4;71818;287272;ORIENTAL;Sumidero 38 ;Box culvert ;91062389;TRAMO 2;"Instalación de tubería de novafort de 10""-ABS:1,935.00-1,935.00";2
47240;67;254;7.PLUVIAL REDES DE ALCANTARILLADO;idu;1935;1935;1000396;NP-177;"RELLENO EN TRITURADO DE 3/4"" (INCLUYE TRANSPORTE, SUMINISTRO, EXTENDIDO A MAQUINA Y COLOCACION)";M3;3.8;0.6;0.1;0.23;93985;21617;ORIENTAL;Sumidero 38 ;Box culvert ;91062389;TRAMO 2;Cama con material triturado para instalación de tubería pluvial -ABS:1,935.00-1,935.00;2
47239;67;254;7.PLUVIAL REDES DE ALCANTARILLADO;idu;1935;1935;1000396;7.01.;EXCAVACION MANUAL PARA REDES PROFUNDIDAD 0m - 2m (Incluye Cargue);M3;3.8;0.6;0.9;2.05;23261;47685;ORIENTAL;Sumidero 38 ;Box culvert ;91062389;TRAMO 2;"Excavación manual para instalación de tubería de 10"" entre sumidero 38 y box culvert -ABS:1,935.00-1,935.00";2
47238;67;254;7.PLUVIAL REDES DE ALCANTARILLADO;idu;1929;1937;1000396;NP-007;Subbase Granular Clase A.(SGBG-A) Con reciclado de concreto hidraulico. (suministro, Extendido Manual , Humedecimiento y Compacatacion con vibrocompactador);m3;8;0.6;0.15;0.72;122300;88056;ORIENTAL;Desagüe edificio ;Box culvert;91062389;TRAMO 2;Instalación de sub base granular reciclada tipo A -ABS:1,929.00-1,937.00;2
47237;67;254;7.PLUVIAL REDES DE ALCANTARILLADO;idu;1929;1937;1000396;NP-008;Subbase Granular Clase C.(SGBG-C) Con reciclado de concreto hidraulico. (suministro, Extendido Manual , Humedecimiento y Compacatacion con vibrocompactador);M3;8;0.6;0.2;0.96;121570;116707;ORIENTAL;Desagüe edificio ;Box culvert;91062389;TRAMO 2;Instalación de sub base granular reciclada tipo C a cota de sello-ABS:1,929.00-1,937.00;2
47236;67;254;7.PLUVIAL REDES DE ALCANTARILLADO;idu;1929;1937;1000396;NP-008;Subbase Granular Clase C.(SGBG-C) Con reciclado de concreto hidraulico. (suministro, Extendido Manual , Humedecimiento y Compacatacion con vibrocompactador);M3;8;0.6;0.164;0.79;121570;96040;ORIENTAL;Desagüe edificio ;Box culvert;91062389;TRAMO 2;Instalación de sub base granular reciclada tipo C a lomo de tubo -ABS:1,929.00-1,937.00;2
47235;67;254;7.PLUVIAL REDES DE ALCANTARILLADO;idu;1929;1937;1000396;NP-177;"RELLENO EN TRITURADO DE 3/4"" (INCLUYE TRANSPORTE, SUMINISTRO, EXTENDIDO A MAQUINA Y COLOCACION)";M3;8;0.6;0.082;0.39;93985;36654;ORIENTAL;Desagüe edificio ;Box culvert;91062389;TRAMO 2;Instalación de material triturado a 1/3 de tubo -ABS:1,929.00-1,937.00;2
47234;67;254;7.PLUVIAL REDES DE ALCANTARILLADO;idu;1929;1937;1000396;7.28.;"TUBERIA PVC U.M. EXT CORRUGADO/INT LISO U.M. NORMA NTC 3722-1 D=10"" (Incluye Suministro e Instalación)";ML;8.3;0;0;8.3;71818;596089;ORIENTAL;Desagüe edificio ;Box culvert;91062389;TRAMO 2;"Instalación de tubería de novafort de 10""-ABS:1,929.00-1,937.00";2
47233;67;254;7.PLUVIAL REDES DE ALCANTARILLADO;idu;1929;1937;1000396;NP-177;"RELLENO EN TRITURADO DE 3/4"" (INCLUYE TRANSPORTE, SUMINISTRO, EXTENDIDO A MAQUINA Y COLOCACION)";M3;8;0.6;0.1;0.48;93985;45113;ORIENTAL;Desagüe edificio ;Box culvert;91062389;TRAMO 2;Cama con material triturado para instalación de tubería pluvial -ABS:1,929.00-1,937.00;2
47232;67;254;7.PLUVIAL REDES DE ALCANTARILLADO;idu;1929;1937;1000396;7.01.;EXCAVACION MANUAL PARA REDES PROFUNDIDAD 0m - 2m (Incluye Cargue);M3;8;0.6;0.7;3.36;23261;78157;ORIENTAL;Desagüe edificio ;Box culvert;91062389;TRAMO 2;"Excavación manual para instalación de tubería pluvial de 10"" de desagüe lluvias de edificio -ABS:1,929.00-1,937.00";2
47230;67;254;8.CODENSA REDES SECAS;idu;1724.6;1727;1006359;8.14.;"TUBERIA CONDUIT PVC D=2"" (Incluye Suministro e Instalación)";ML;2.1;0;0;2.1;15035;31574;ORIENTAL;Caja 120-1;CRA 9 No 187-06;92086813;TRAMO 2;"Instalación de tubería de PVC de 2"" para afloramiento de codensa pacha de dos tubos-ABS:1,724.60-1,727.00";2
47228;67;254;8.CODENSA REDES SECAS;idu;1724.6;1733;1006359;8.14.;"TUBERIA CONDUIT PVC D=2"" (Incluye Suministro e Instalación)";ML;7.5;0;0;7.5;15035;112763;ORIENTAL;Caja 120-1;CRA 9 No 187-14;92086813;TRAMO 2;"Instalación de tubería de PVC de 2"" para afloramiento de codensa -ABS:1,724.60-1,733.00";2
47227;67;254;10.GAS NATURAL;idu;1910;1935;1000396;NP-126;"SEÑALIZACIÓN PREVENTIVA PARA REDES DE SERVICIOS PÚBLICOS CON CINTA DE 500 MT X 4"" PELIGRO CALIBRE 3.5  (INCLUYE SUMINISTRO Y COLOCACIÓN)";ML;35;0;0;35;245;8575;ORIENTAL;Calle 188 bis;Calle 189;91062389;TRAMO 2;Instalación de cinta de señalización sobre tubería de gas natural -ABS:1,900.00-1,935.00;2
47226;67;254;10.GAS NATURAL;idu;1910;1935;1000396;8.40.;RELLENO PARA REDES EN ARENA DE PEÑA (Suministro, Extendido, Humedecimiento y Compactacion);M3;35;0.3;0.2;2.1;83639;175642;ORIENTAL;Calle 188 bis;Calle 189;91062389;TRAMO 2;"Instalación de arena de peña de protección para tubería de gas natural de 4""-ABS:1,900.00-1,935.00";2
47224;67;254;3.PAVIMENTOS;idu;1900;1935;1000396;NP-301;"GEODRÉN VIAL H= 0.5 m o, TUBERÍA DE 4"" (Incluye colocación mecanica y acomodacion manual de gravilla 3/4"",ANCHO 0.30M, suministro y colocación manual de geodren)";ML;35;0;0;35;78118;2734130;ORIENTAL;Calle 188 bis ;Calle 189;91062389;TRAMO 2;"Instalación de tubería de PVC de 4"" para filtro geodren recubierta con manto de geotextil de 0.5 mts de altura -ABS:1,900.00-1,935.00";2
47222;67;254;1.PRELIMINARES;idu;1900;1935;1000396;1.03.;EXCAVACION MANUAL EN MATERIAL COMUN. Incluye cargue.;M3;35;0.3;0.7;7.35;23261;170968;ORIENTAL;Calle 188 bis ;Calle 189;91062389;TRAMO 2;Excavación manual para instalación de filtro geodren calzada oriental hombro derecho -ABS:1,900.00-1,935.00;2
47204;67;254;2.RELLENOS;idu;1772.5;1790;1000490;NP-209;BASE GRANULAR CLASE A (BG_A) RECICLADA. (Suministro, Extendido, Nivelación, Humedecimiento y Compactación con vibrocompactador);m3;17.5;1.2;0.2;4.2;185278;778168;OCCIDENTAL;Pz69a;Pz70;525286;TRAMO 2;Instalación de base granular con rcd sobre tubería -ABS:1,772.50-1,790.00;2
47203;67;254;7.PLUVIAL REDES DE ALCANTARILLADO;idu;1772.5;1790;1000490;NP-007;Subbase Granular Clase A.(SGBG-A) Con reciclado de concreto hidraulico. (suministro, Extendido Manual , Humedecimiento y Compacatacion con vibrocompactador);m3;17.5;1.2;0.2;4.2;122300;513660;OCCIDENTAL;Pz69a;Pz70;525286;TRAMO 2;Instalación de sub base granular con rcd sobre tubería -ABS:1,772.50-1,790.00;2
47202;67;254;7.PLUVIAL REDES DE ALCANTARILLADO;idu;1772.5;1790;1000490;NP-008;Subbase Granular Clase C.(SGBG-C) Con reciclado de concreto hidraulico. (suministro, Extendido Manual , Humedecimiento y Compacatacion con vibrocompactador);M3;17.5;1.2;0.2;4.2;121570;510594;OCCIDENTAL;Pz69a;Pz70;525286;TRAMO 2;Instalación de material tipo-c con rcd a cota sello para recubrimiento de tubería -ABS:1,772.50-1,790.00;2
47201;67;254;7.PLUVIAL REDES DE ALCANTARILLADO;idu;1772.5;1790;1000490;NP-008;Subbase Granular Clase C.(SGBG-C) Con reciclado de concreto hidraulico. (suministro, Extendido Manual , Humedecimiento y Compacatacion con vibrocompactador);M3;17.5;1.2;0.28;5.88;121570;714832;OCCIDENTAL;Pz69a;Pz70;525286;TRAMO 2;Instalación de material tipo-c con rcd para recubrimiento de tubería a ⅔-ABS:1,772.50-1,790.00;2
47200;67;254;7.PLUVIAL REDES DE ALCANTARILLADO;idu;1772.5;1790;1000490;NP-177;"RELLENO EN TRITURADO DE 3/4"" (INCLUYE TRANSPORTE, SUMINISTRO, EXTENDIDO A MAQUINA Y COLOCACION)";M3;17.5;1.2;0.14;2.94;93985;276316;OCCIDENTAL;Pz69a;Pz70;525286;TRAMO 2;Instalación de material triturado a ⅓ de tubo -ABS:1,772.50-1,790.00;2
47199;67;254;7.PLUVIAL REDES DE ALCANTARILLADO;idu;1772.5;1790;1000490;7.20.;"TUBERIA CONCRETO ALTA RESISTENCIA D= 14"" (INCLUYE SUMINISTRO, INSTALACIÓN Y MORTERO 2000 PSI PARA RECUBRIMIENTO DE JUNTA).";ML;17.5;0;0;17.5;290594;5085395;OCCIDENTAL;Pz69a;Pz70;525286;TRAMO 2;"Instalación de tubería de 14"" en concreto (14 tubos del 28 al 41)-ABS:1,772.50-1,790.00";2
47198;67;254;7.PLUVIAL REDES DE ALCANTARILLADO;idu;1772.5;1790;1000490;NP-177;"RELLENO EN TRITURADO DE 3/4"" (INCLUYE TRANSPORTE, SUMINISTRO, EXTENDIDO A MAQUINA Y COLOCACION)";M3;17.5;1.2;0.1;2.1;93985;197369;OCCIDENTAL;Pz69a;Pz70;525286;TRAMO 2;Instalación de material triturado para cama de tubería -ABS:1,772.50-1,790.00;2
47197;67;254;7.PLUVIAL REDES DE ALCANTARILLADO;idu;1772.5;1790;1000490;NP-035;EXCAVACION MECANICA EN MATERIAL COMUN PARA REDES DE ALCANTARILLADO (INCLUYE CARGUE);M3;17.5;1.2;1.2;25.2;4819;121439;OCCIDENTAL;Pz69a;Pz70;525286;TRAMO 2;Excavación mecánica para instalación de tubería entre pozos-ABS:1,772.50-1,790.00;2
47179;67;254;4.ESPACIO PUBLICO;idu;880;1128;1001300;4.56.;SIEMBRA DE GRAMA (incluye Suministro e Instalación. Incluye 10cm de Tierra Negra);M2;1382.4;0;0;1382.4;13591;18788198;CENTRAL;KR 9 CL 173 A CL 180;KR 9 CL 173 A CL 180;91042457;TRAMO 1;Instalación de cesped para empradizado zona verde -ABS:880.00-1,128.00;2
47167;67;254;1.PRELIMINARES;idu;2165;2180;1000138;1.09.;DEMOLICION MANUAL SARDINEL EXISTENTE (Incluye Cargue). No incluye transporte y disposición final de sobrantes.;ML;49;0;0;49;3400;166600;ORIENTAL;cll191;cll191;141472;TRAMO 2;Demolición mecánica de sardinel A-10 existente en calzadas norte y sur de la calle 191-ABS:2,165.00-2,180.00;2
47146;67;254;6.REDES DE ACUEDUCTO;idu;250;250;1001348;NP-459;SUMINISTRO, MANEJO E INSTALACION DE ACERO PILOTES INCLUYE SOLDADURAS. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR.;KG;298.52;0;0;298.52;22361;6675206;OCCIDENTAL;.;.;503554;TRAMO 1;canasta de acero para pilote #2;2
47145;67;254;6.REDES DE ACUEDUCTO;idu;250;250;1001348;NP-459;SUMINISTRO, MANEJO E INSTALACION DE ACERO PILOTES INCLUYE SOLDADURAS. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR.;KG;298.52;0;0;298.52;22361;6675206;OCCIDENTAL;.;.;503554;TRAMO 1;canastilla de acero para pilote #3;2
47138;67;254;6.REDES DE ACUEDUCTO;idu;250;250;1001348;NP-459;SUMINISTRO, MANEJO E INSTALACION DE ACERO PILOTES INCLUYE SOLDADURAS. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR.;KG;298.52;0;0;298.52;22361;6675206;OCCIDENTAL;.;.;503554;TRAMO 1;canastilla de acero para pilote #1 ;2
38888;57;220;9.SEÑALIZACION, DEMARCACION Y SEMAFORIZACIÓN;idu;2332.5;2340;1000131;9.40.;RELLENO PARA REDES EN ARENA DE PEÑA (Suministro, Extendido, Humedecimiento y Compactación);M3;7.5;0.45;0.12;0.41;83639;34292;ORIENTAL;Cll192;Cll192;525262;TRAMO 2;Instalación de arena para recubrimiento de tubería 2∅3-ABS:2,332.50-2,340.00;2
38886;57;220;9.SEÑALIZACION, DEMARCACION Y SEMAFORIZACIÓN;idu;2332.5;2340;1000131;9.40.;RELLENO PARA REDES EN ARENA DE PEÑA (Suministro, Extendido, Humedecimiento y Compactación);M3;7.5;0.45;0.1;0.34;83639;28437;ORIENTAL;Cll192;Cll192;525262;TRAMO 2;Instalación de cama en arena para tubería 2∅3-ABS:2,332.50-2,340.00;2
38851;57;220;9.SEÑALIZACION, DEMARCACION Y SEMAFORIZACIÓN;idu;2344;2344.4;1000131;9.40.;RELLENO PARA REDES EN ARENA DE PEÑA (Suministro, Extendido, Humedecimiento y Compactación);M3;8;0.4;0.12;0.38;83639;31783;ORIENTAL;Cll192;Cll193;525262;TRAMO 2;Instalación de arena para recubrimiento de tubería (0,075²•π•8)•2-ABS:2,344.00-2,344.40;2
38849;57;220;9.SEÑALIZACION, DEMARCACION Y SEMAFORIZACIÓN;idu;2344;2344.4;1000131;9.40.;RELLENO PARA REDES EN ARENA DE PEÑA (Suministro, Extendido, Humedecimiento y Compactación);M3;8;0.4;0.1;0.32;83639;26764;ORIENTAL;Cll192;Cll193;525262;TRAMO 2;Instalación de cama en arena para tubería -ABS:2,344.00-2,344.40;2
38791;57;220;9.SEÑALIZACION, DEMARCACION Y SEMAFORIZACIÓN;idu;2330;2340;1008279;9.40.;RELLENO PARA REDES EN ARENA DE PEÑA (Suministro, Extendido, Humedecimiento y Compactación);M3;10.5;0.55;0.17;0.98;83639;81966;OCCIDENTAL;Cll192;Cll192;91010813;TRAMO 2;Instalación de arena para recubrimiento de tubería -ABS:2,330.00-2,340.00;2
38789;57;220;9.SEÑALIZACION, DEMARCACION Y SEMAFORIZACIÓN;idu;2330;2340;1008279;9.40.;RELLENO PARA REDES EN ARENA DE PEÑA (Suministro, Extendido, Humedecimiento y Compactación);M3;10.5;0.55;0.1;0.58;83639;48511;OCCIDENTAL;Cll192;Cll192;91010813;TRAMO 2;Instalación de arena para cama de tubería -ABS:2,330.00-2,340.00;2
38751;57;220;9.SEÑALIZACION, DEMARCACION Y SEMAFORIZACIÓN;idu;2321;2339;1000131;9.40.;RELLENO PARA REDES EN ARENA DE PEÑA (Suministro, Extendido, Humedecimiento y Compactación);M3;18;0.5;0.17;1.53;83639;127968;OCCIDENTAL;Cll192;Cll192;91062379;TRAMO 2;Instalación de arena para recubrimiento de tubería -ABS:2,321.00-2,339.00;2
