registro;acta;semana;capitulo;competencia;abs_inicial;abs_final;civ;item;descripcion;und;longitud;ancho;espesor;cantidad;valor_unitario;costo_directo;calzada;tramo_inicio;tramo_final;pk_id;tramo;observaciones;contrato_id
50922;71;270;8.CODENSA REDES SECAS;IDU;1567.28;1615.41;1000717;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;4;0;0;4;17971;71884;OCCIDENTAL;cl 185 b;cl 186;92086820;TRAMO 2;Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría;2
50921;71;270;8.CODENSA REDES SECAS;IDU;1535.87;1567.28;1006975;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;8;0;0;8;17971;143768;OCCIDENTAL;cl 185 b;cl 186;92086819;TRAMO 2;Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría;2
50920;71;270;8.CODENSA REDES SECAS;IDU;1510.83;1530;1000763;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;4;0;0;4;17971;71884;OCCIDENTAL;cl 183;cl 185 b;35001073;TRAMO 2;Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría;2
50919;71;270;8.CODENSA REDES SECAS;IDU;1497.88;1510.83;1006360;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;4;0;0;4;17971;71884;OCCIDENTAL;cl 183;cl 185 b;92086827;TRAMO 2;Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría;2
50918;71;270;8.CODENSA REDES SECAS;IDU;1744.99;1816.33;1000490;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;19;0;0;19;17971;341449;OCCIDENTAL;cl 187 a;cl 188;525285;TRAMO 2;Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría;2
50917;71;270;8.CODENSA REDES SECAS;IDU;1723.95;1744.99;1006359;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;4;0;0;4;17971;71884;OCCIDENTAL;cl 187;cl 187 a;525214;TRAMO 2;Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría;2
50916;71;270;8.CODENSA REDES SECAS;IDU;1615.41;1720.15;1008278;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;12;0;0;12;17971;215652;OCCIDENTAL;cl 186;cl 187;92086806;TRAMO 2;Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría;2
50915;71;270;8.CODENSA REDES SECAS;IDU;1401.08;1472.89;1000938;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;32;0;0;32;17971;575072;OCCIDENTAL;cl 183;cl 185 b;92086828;TRAMO 2;Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría;2
50914;71;270;8.CODENSA REDES SECAS;IDU;1349.66;1401.08;1007124;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;16;0;0;16;17971;287536;OCCIDENTAL;cl 183;cl 185 b;92073775;TRAMO 2;Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría;2
50913;71;270;8.CODENSA REDES SECAS;IDU;1325;1349.66;1007125;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;4;0;0;4;17971;71884;OCCIDENTAL;cl 183;cl 185 b;92086839;TRAMO 2;Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría;2
50911;71;270;8.CODENSA REDES SECAS;IDU;1.23;9.76;1001382;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;4;0;0;4;17971;71884;OCCIDENTAL;cl 170;cl 172;91042440;TRAMO 1;Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría;2
50910;71;270;8.CODENSA REDES SECAS;IDU;648.99;891.79;1001300;8.22.;CAJA DE INSPECCIÓN PARA ALUMBRADO PÚBLICO NORMA CODENSA CS 274  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 0.90 x 0.90m. Medidas Internas: 0.60 x 0.60m. Altura: 0.93m.;UN;3.15;0;0;3.15;393359;1239081;OCCIDENTAL;cl 173;cl 180;92086809;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro 8.22.CAJA DE INSPECCIÓN PARA ALUMBRADO PÚBLICO NORMA CODENSA CS 274  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 0.90 x 0.90m. Medidas Internas: 0.60 x 0.60m. Altura: 0.93m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50909;71;270;8.CODENSA REDES SECAS;IDU;648.99;891.79;1001300;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;28;0;0;28;17971;503188;OCCIDENTAL;cl 173;cl 180;92086809;TRAMO 1;Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría;2
50908;71;270;8.CODENSA REDES SECAS;IDU;513.4;647;1008484;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;16;0;0;16;17971;287536;OCCIDENTAL;cl 173;cl 180;92086833;TRAMO 1;Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría;2
50907;71;270;8.CODENSA REDES SECAS;IDU;236.4;513.4;1001348;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;28;0;0;28;17971;503188;OCCIDENTAL;cl 172;cl 173;92086810;TRAMO 1;Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría;2
50906;71;270;8.CODENSA REDES SECAS;IDU;23.13;224.4;1001382;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;28;0;0;28;17971;503188;OCCIDENTAL;cl 170;cl 172;92086811;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50905;71;270;8.CODENSA REDES SECAS;IDU;9.76;15.82;1001383;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;4;0;0;4;17971;71884;OCCIDENTAL;cl 170;cl 172;507842;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50904;71;270;8.CODENSA REDES SECAS;IDU;1107;1145;1001082;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;4;0;0;4;17971;71884;ORIENTAL;cl 181 c;cl 182;92086830;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50903;71;270;8.CODENSA REDES SECAS;IDU;970;1107;1001082;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;36;0;0;36;17971;646956;ORIENTAL;cl 181;cl 181 c;92086800;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría

-Movido desde Reporte 29939_03/03/26";2
50902;71;270;8.CODENSA REDES SECAS;IDU;899.5;960;1001222;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;16;0;0;16;17971;287536;ORIENTAL;cl 180;cl 181;91042461;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50901;71;270;8.CODENSA REDES SECAS;IDU;650.54;896.58;1001300;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;24;0;0;24;17971;431304;ORIENTAL;cl 173;cl 180;92086799;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50900;71;270;8.CODENSA REDES SECAS;IDU;520;650.54;1008484;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;16;0;0;16;17971;287536;ORIENTAL;cl 173;cl 180;92086829;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50899;71;270;8.CODENSA REDES SECAS;IDU;225.96;510;1001348;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;44;0;0;44;17971;790724;ORIENTAL;cl 172;cl 173;92086798;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50898;71;270;8.CODENSA REDES SECAS;IDU;20;220;1001382;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;28;0;0;28;17971;503188;ORIENTAL;cl 170;cl 172;503552;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50897;71;270;8.CODENSA REDES SECAS;IDU;0;20;1001385;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;8;0;0;8;17971;143768;ORIENTAL;cl 170;cl 172;507849;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50896;71;270;8.CODENSA REDES SECAS;IDU;1216.63;1301;1006372;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;16;0;0;16;17971;287536;ORIENTAL;cl 182 a;cl 183;92086801;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50895;71;270;8.CODENSA REDES SECAS;IDU;1162;1216.63;1001035;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;16;0;0;16;17971;287536;ORIENTAL;cl 182;cl 182 a;525267;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50894;71;270;8.CODENSA REDES SECAS;IDU;1151;1158;1001038;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;4;0;0;4;17971;71884;ORIENTAL;cl 182;kr 9;600020;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50893;71;270;8.CODENSA REDES SECAS;IDU;1153.52;1214.58;1001035;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;8;0;0;8;17971;143768;OCCIDENTAL;cl 182;cl 182 a;92086836;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50892;71;270;8.CODENSA REDES SECAS;IDU;1.5;225.96;1001385;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;-1;0;0;-1;1961938;-1961938;CENTRAL;cl 170;cl 172;503550;TRAMO 1;Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría;2
